time	clg	htg
hr 	btu	btu
2993	185596	0
2994	196479	0
2995	171478	0
2996	321087	0
2997	237422	0
2998	273846	0
2999	274714	0
3000	272709	0
3001	276227	0
3002	275471	0
3003	57280	0
3004	120219	0
3005	117145	0
3006	250427	0
3007	358609	0
3008	305734	0
3009	143996	0
3010	274698	0
3011	234291	0
3012	239427	0
3013	161719	0
3014	190723	0
3015	158653	0
3016	189085	0
3017	188917	0
3018	223904	0
3019	155192	0
3020	109904	0
3021	42522	0
3022	0	0
3023	0	-17778
3024	3153	-121369
3025	33431	-251315
3026	26891	-264803
3027	5044	-274818
3028	0	-290684
3029	5667	-274560
3030	8215	-268026
3031	0	-65501
3032	110143	0
3033	214287	0
3034	263944	0
3035	266817	0
3036	311085	0
3037	369499	0
3038	438475	0
3039	422907	0
3040	371189	0
3041	225556	0
3042	109305	0
3043	0	0
3044	0	-68342
3045	6695	-193836
3046	15083	-270907
3047	4290	-284513
3048	0	-291253
3049	2086	-297366
3050	0	-292638
3051	0	-304000
3052	2802	-304290
3053	6805	-277573
3054	9452	-274188
3055	0	-149628
3056	27978	0
3057	124567	0
3058	185836	0
3059	183979	0
3060	200520	0
3061	199731	0
3062	209311	0
3063	203296	0
3064	182638	0
3065	110522	0
3066	39049	0
3067	0	-47033
3068	0	-106491
3069	42659	-262815
3070	28696	-266850
3071	28937	-266003
3072	29257	-273540
3073	5304	-286360
3074	5304	-284995
3075	5407	-287908
3076	2079	-294710
3077	2079	-284745
3078	36439	-275645
3079	0	0
3080	125231	0
3081	241940	0
3082	332302	0
3083	322299	0
3084	365699	0
3085	384558	0
3086	400614	0
3087	399400	0
3088	357331	0
3089	220321	0
3090	125078	0
3091	34310	0
3092	0	-37704
3093	1283	-128206
3094	39947	-252754
3095	14213	-263585
3096	4083	-269552
3097	6733	-280791
3098	5901	-269739
3099	18767	-271558
3100	31129	-279035
3101	16069	-271301
3102	30258	-268367
3103	6411	0
3104	201379	0
3105	316075	0
3106	369243	0
3107	395341	0
3108	423254	0
3109	478528	0
3110	478268	0
3111	472245	0
3112	409823	0
3113	328354	0
3114	218400	0
3115	107525	0
3116	29634	0
3117	0	-64820
3118	0	-105944
3119	3800	-140652
3120	4612	-155013
3121	6487	-187345
3122	6529	-192146
3123	6524	-192727
3124	3919	-155264
3125	6455	-185171
3126	0	-93186
3127	98003	0
3128	315805	0
3129	435237	0
3130	505868	0
3131	508203	0
3132	511327	0
3133	561609	0
3134	555187	0
3135	496923	0
3136	435762	0
3137	324731	0
3138	207936	0
3139	180533	0
3140	101464	0
3141	66358	0
3142	38854	0
3143	5235	0
3144	0	0
3145	23175	0
3146	27537	0
3147	21779	0
3148	54732	0
3149	26879	0
3150	54502	0
3151	86018	0
3152	52812	0
3153	93225	0
3154	109464	0
3155	110929	0
3156	155440	0
3157	129723	0
3158	134622	0
3159	79755	0
3160	64216	0
3161	77126	0
3162	74459	0
3163	0	-1580
3164	3291	-127247
3165	6114	-173718
3166	37161	-252703
3167	27089	-261847
3168	4807	-275808
3169	5593	-281550
3170	0	-285493
3171	3511	-280911
3172	0	-282320
3173	10962	-281908
3174	34841	-280882
3175	0	-70579
3176	8994	0
3177	98174	0
3178	139014	0
3179	163039	0
3180	192443	0
3181	132066	0
3182	116132	0
3183	135482	0
3184	131458	0
3185	102852	0
3186	80627	0
3187	28310	0
3188	0	-21463
3189	149	-97651
3190	0	-99850
3191	0	-97412
3192	0	-97141
3193	0	-38326
3194	0	-39888
3195	0	-34896
3196	0	-90430
3197	0	-86996
3198	0	-46011
3199	11362	0
3200	215253	0
3201	337589	0
3202	373768	0
3203	337345	0
3204	438923	0
3205	375273	0
3206	420583	0
3207	402426	0
3208	407847	0
3209	325186	0
3210	198652	0
3211	138064	0
3212	130715	0
3213	56723	0
3214	95978	0
3215	51084	0
3216	49595	0
3217	28071	0
3218	0	0
3219	0	0
3220	0	-36663
3221	0	-59870
3222	0	-24720
3223	267400	0
3224	368428	0
3225	460590	0
3226	422111	0
3227	584421	0
3228	580967	0
3229	542501	0
3230	484956	0
3231	527482	0
3232	463014	0
3233	302612	0
3234	184109	0
3235	151563	0
3236	192593	0
3237	80243	0
3238	18014	0
3239	53698	0
3240	61487	0
3241	86479	0
3242	88945	0
3243	113953	0
3244	124833	0
3245	118990	0
3246	160288	0
3247	409743	0
3248	553714	0
3249	625155	0
3250	502689	0
3251	572435	0
3252	560440	0
3253	605771	0
3254	601113	0
3255	594517	0
3256	530269	0
3257	466402	0
3258	354553	0
3259	447514	0
3260	300659	0
3261	275291	0
3262	176557	0
3263	190835	0
3264	106028	0
3265	127432	0
3266	123956	0
3267	154558	0
3268	155916	0
3269	120187	0
3270	71674	0
3271	260961	0
3272	278386	0
3273	310831	0
3274	305048	0
3275	257195	0
3276	206713	0
3277	262218	0
3278	259244	0
3279	198228	0
3280	182500	0
3281	63529	0
3282	0	0
3283	0	-85801
3284	0	-113164
3285	5868	-185323
3286	25417	-269667
3287	8091	-273477
3288	8373	-276492
3289	4092	-277212
3290	2455	-280807
3291	6050	-283564
3292	7677	-284226
3293	2189	-280721
3294	8482	-276737
3295	0	-47526
3296	144207	0
3297	279098	0
3298	375502	0
3299	386874	0
3300	386951	0
3301	372697	0
3302	372813	0
3303	362152	0
3304	311353	0
3305	194545	0
3306	96909	0
3307	49007	0
3308	18243	0
3309	0	-71800
3310	5172	-167912
3311	6497	-197907
3312	41899	-277317
3313	29232	-283109
3314	30227	-282940
3315	16397	-285606
3316	4588	-291797
3317	5575	-301776
3318	5440	-301890
3319	4285	-226218
3320	0	-149100
3321	2359	-176950
3322	0	-122551
3323	0	-60208
3324	0	-97200
3325	0	-103450
3326	0	-92289
3327	202	-106543
3328	0	-97252
3329	4542	-155855
3330	5957	-187103
3331	6749	-216972
3332	38733	-283027
3333	4958	-295653
3334	0	-312893
3335	2086	-317704
3336	0	-317151
3337	0	-338725
3338	2086	-336161
3339	2226	-342705
3340	4157	-349432
3341	4157	-352348
3342	6805	-335000
3343	30915	-358531
3344	6749	-274221
3345	0	-145273
3346	0	-110075
3347	0	-86011
3348	0	-112040
3349	0	-94395
3350	0	0
3351	0	0
3352	0	-90542
3353	0	-55968
3354	0	-120763
3355	2224	-154542
3356	6172	-202663
3357	6786	-228646
3358	12395	-289507
3359	0	-308974
3360	4485	-311069
3361	8070	-321010
3362	18915	-317430
3363	2858	-316094
3364	0	-326214
3365	0	-311564
3366	12458	-302517
3367	26	-182745
3368	4117	0
3369	77749	0
3370	184098	0
3371	194775	0
3372	178611	0
3373	215165	0
3374	259179	0
3375	211333	0
3376	146816	0
3377	61560	0
3378	12945	0
3379	0	-16752
3380	0	-105229
3381	1236	-143224
3382	3739	-162009
3383	5949	-189394
3384	6766	-218654
3385	6700	-221654
3386	6667	-211161
3387	39089	-272436
3388	40498	-282724
3389	40790	-274202
3390	40680	-271370
3391	0	-112649
3392	49095	0
3393	142831	0
3394	185476	0
3395	138749	0
3396	153778	0
3397	163398	0
3398	164393	0
3399	191269	0
3400	153882	0
3401	73147	0
3402	57080	0
3403	7050	0
3404	0	-79714
3405	6566	-194284
3406	6282	-202124
3407	6476	-205213
3408	26288	-273589
3409	0	-289641
3410	2086	-284542
3411	0	-301360
3412	6346	-306866
3413	6805	-291036
3414	10713	-285280
3415	0	-17377
3416	195685	0
3417	238609	0
3418	290356	0
3419	322106	0
3420	317112	0
3421	348554	0
3422	381978	0
3423	389933	0
3424	354964	0
3425	278893	0
3426	243379	0
3427	136504	0
3428	70443	0
3429	0	-76127
3430	0	-80566
3431	35430	-241509
3432	5357	-177964
3433	38120	-249917
3434	26753	-260949
3435	5513	-276273
3436	2079	-271848
3437	3783	-273302
3438	0	-79350
3439	120833	0
3440	327254	0
3441	396726	0
3442	477562	0
3443	489332	0
3444	487551	0
3445	504722	0
3446	519197	0
3447	511808	0
3448	399101	0
3449	366737	0
3450	203619	0
3451	109471	0
3452	64976	0
3453	0	-35040
3454	6656	-191282
3455	6614	-200408
3456	6580	-196618
3457	30366	-258779
3458	6409	-271553
3459	3500	-280219
3460	4619	-270128
3461	0	-276064
3462	1240	-142342
3463	164453	0
3464	364403	0
3465	434895	0
3466	531069	0
3467	564530	0
3468	542320	0
3469	520428	0
3470	603206	0
3471	613993	0
3472	551238	0
3473	448168	0
3474	394497	0
3475	200680	0
3476	197185	0
3477	82853	0
3478	18457	0
3479	0	0
3480	0	0
3481	23781	0
3482	35133	0
3483	6176	0
3484	16237	0
3485	19464	0
3486	30642	0
3487	178421	0
3488	263199	0
3489	290007	0
3490	356313	0
3491	344407	0
3492	216497	0
3493	229794	0
3494	189751	0
3495	223011	0
3496	200502	0
3497	206735	0
3498	212465	0
3499	177910	0
3500	123325	0
3501	138717	0
3502	127921	0
3503	90959	0
3504	132649	0
3505	53055	0
3506	36441	0
3507	34331	0
3508	27981	0
3509	29859	0
3510	63156	0
3511	141331	0
3512	152101	0
3513	232692	0
3514	212544	0
3515	215320	0
3516	245388	0
3517	182047	0
3518	192155	0
3519	187831	0
3520	237392	0
3521	244787	0
3522	220288	0
3523	170961	0
3524	206326	0
3525	143466	0
3526	107360	0
3527	80239	0
3528	45469	0
3529	55266	0
3530	66	0
3531	0	-29550
3532	2991	-139539
3533	0	-103880
3534	105549	0
3535	317045	0
3536	187347	0
3537	310499	0
3538	297387	0
3539	312077	0
3540	301253	0
3541	269354	0
3542	242351	0
3543	287787	0
3544	273950	0
3545	277959	0
3546	272779	0
3547	196543	0
3548	201807	0
3549	151554	0
3550	62087	0
3551	91501	0
3552	91195	0
3553	83536	0
3554	47972	0
3555	2325	0
3556	0	0
3557	0	-26807
3558	104289	0
3559	574039	0
3560	472222	0
3561	659563	0
3562	617945	0
3563	665999	0
3564	643297	0
3565	690767	0
3566	722735	0
3567	720414	0
3568	678097	0
3569	574208	0
3570	481770	0
3571	317293	0
3572	267400	0
3573	189791	0
3574	228582	0
3575	213294	0
3576	214989	0
3577	214981	0
3578	230258	0
3579	276626	0
3580	281175	0
3581	279585	0
3582	320804	0
3583	663820	0
3584	628812	0
3585	767669	0
3586	749100	0
3587	792793	0
3588	779872	0
3589	841959	0
3590	824797	0
3591	829706	0
3592	779689	0
3593	657375	0
3594	591187	0
3595	414879	0
3596	379596	0
3597	308646	0
3598	206612	0
3599	205107	0
3600	185127	0
3601	193213	0
3602	330452	0
3603	344031	0
3604	153963	0
3605	294180	0
3606	213165	0
3607	523389	0
3608	664737	0
3609	719494	0
3610	731766	0
3611	740452	0
3612	759970	0
3613	801048	0
3614	796009	0
3615	815222	0
3616	623302	0
3617	629279	0
3618	487868	0
3619	381524	0
3620	273842	0
3621	187775	0
3622	88503	0
3623	30590	0
3624	0	0
3625	0	-84408
3626	3601	-140374
3627	6756	-193986
3628	38575	-257069
3629	15299	-259185
3630	43658	-266085
3631	128172	0
3632	373540	0
3633	423770	0
3634	441913	0
3635	457284	0
3636	488112	0
3637	537175	0
3638	561515	0
3639	585848	0
3640	520387	0
3641	364916	0
3642	191114	0
3643	12596	0
3644	0	-64478
3645	5742	-180903
3646	5809	-266881
3647	2079	-269613
3648	2079	-269516
3649	3019	-269497
3650	4157	-269494
3651	2079	-269497
3652	6236	-269505
3653	6805	-269497
3654	29151	-270534
3655	0	-2173
3656	42105	0
3657	82817	0
3658	114353	0
3659	124662	0
3660	158075	0
3661	117612	0
3662	125136	0
3663	134421	0
3664	121783	0
3665	115172	0
3666	81465	0
3667	7273	0
3668	995	-101891
3669	31448	-248145
3670	2079	-263744
3671	2258	-270671
3672	2079	-270489
3673	0	-270418
3674	0	-270436
3675	2086	-270437
3676	6018	-270426
3677	6805	-270459
3678	6348	-202669
3679	18915	0
3680	79662	0
3681	120949	0
3682	169198	0
3683	196474	0
3684	188947	0
3685	151161	0
3686	200230	0
3687	197242	0
3688	213485	0
3689	168158	0
3690	137559	0
3691	68504	0
3692	25982	0
3693	0	-19971
3694	3239	-126490
3695	46644	-248826
3696	38515	-257431
3697	40546	-259141
3698	40679	-258637
3699	5502	-258737
3700	5464	-268952
3701	18922	-268237
3702	0	-89842
3703	153297	0
3704	426397	0
3705	534841	0
3706	583347	0
3707	539950	0
3708	572394	0
3709	606927	0
3710	626473	0
3711	637288	0
3712	607882	0
3713	496735	0
3714	408016	0
3715	229167	0
3716	152762	0
3717	76411	0
3718	54029	0
3719	28797	0
3720	1573	0
3721	1467	0
3722	0	-14845
3723	0	-16184
3724	0	-12923
3725	0	0
3726	16521	0
3727	312149	0
3728	534915	0
3729	582423	0
3730	604017	0
3731	589599	0
3732	628029	0
3733	664140	0
3734	640127	0
3735	615001	0
3736	559320	0
3737	551127	0
3738	407212	0
3739	503464	0
3740	419423	0
3741	340176	0
3742	268670	0
3743	189926	0
3744	130711	0
3745	110996	0
3746	120319	0
3747	84317	0
3748	134256	0
3749	160600	0
3750	112700	0
3751	536477	0
3752	690914	0
3753	740539	0
3754	712189	0
3755	619920	0
3756	695436	0
3757	698447	0
3758	732317	0
3759	722246	0
3760	674589	0
3761	589732	0
3762	476893	0
3763	332576	0
3764	470207	0
3765	374993	0
3766	344685	0
3767	296904	0
3768	208750	0
3769	255509	0
3770	153954	0
3771	304187	0
3772	115560	0
3773	149790	0
3774	160147	0
3775	457649	0
3776	555570	0
3777	531325	0
3778	554439	0
3779	540356	0
3780	529147	0
3781	668466	0
3782	524210	0
3783	530669	0
3784	474748	0
3785	336919	0
3786	199179	0
3787	66634	0
3788	26356	0
3789	0	-36813
3790	6509	-181928
3791	11924	-257670
3792	2079	-268034
3793	2079	-269659
3794	0	-268532
3795	3656	-268628
3796	9452	-268655
3797	21414	-268684
3798	6244	-194905
3799	43091	0
3800	242793	0
3801	290550	0
3802	321725	0
3803	320059	0
3804	339498	0
3805	376609	0
3806	428611	0
3807	435030	0
3808	387072	0
3809	307449	0
3810	214578	0
3811	93178	0
3812	0	0
3813	0	-115191
3814	47745	-256939
3815	2262	-260323
3816	2079	-269848
3817	3588	-269621
3818	10572	-269585
3819	0	-268136
3820	0	-269693
3821	7546	-269576
3822	3421	-162343
3823	23071	0
3824	124817	0
3825	164756	0
3826	220776	0
3827	269258	0
3828	248670	0
3829	180255	0
3830	179971	0
3831	198680	0
3832	195003	0
3833	187161	0
3834	200511	0
3835	101184	0
3836	67431	0
3837	13900	0
3838	0	-74498
3839	0	-17561
3840	2949	-118338
3841	4411	-152399
3842	0	-66342
3843	6313	-167022
3844	5769	-176690
3845	5642	-170014
3846	0	-37679
3847	113286	0
3848	138154	0
3849	127097	0
3850	144342	0
3851	163990	0
3852	206231	0
3853	152920	0
3854	158017	0
3855	150274	0
3856	194444	0
3857	179433	0
3858	183287	0
3859	98614	0
3860	67345	0
3861	0	-22178
3862	0	-21458
3863	0	-39985
3864	0	-42509
3865	0	-67498
3866	0	-68554
3867	0	-39897
3868	0	0
3869	387	0
3870	61902	0
3871	381504	0
3872	444571	0
3873	555057	0
3874	550678	0
3875	553734	0
3876	578891	0
3877	613456	0
3878	638306	0
3879	569838	0
3880	561254	0
3881	459556	0
3882	362675	0
3883	240043	0
3884	215026	0
3885	109181	0
3886	126592	0
3887	78705	0
3888	83196	0
3889	144860	0
3890	70113	0
3891	28898	0
3892	20378	0
3893	60608	0
3894	146238	0
3895	428149	0
3896	626533	0
3897	562243	0
3898	664403	0
3899	618572	0
3900	661447	0
3901	688678	0
3902	709619	0
3903	714668	0
3904	662952	0
3905	540034	0
3906	503389	0
3907	299267	0
3908	269528	0
3909	325501	0
3910	264134	0
3911	231543	0
3912	273652	0
3913	284008	0
3914	266280	0
3915	282457	0
3916	316893	0
3917	429586	0
3918	407122	0
3919	731189	0
3920	862112	0
3921	634723	0
3922	722673	0
3923	653806	0
3924	712955	0
3925	718474	0
3926	735383	0
3927	720250	0
3928	698155	0
3929	594735	0
3930	506403	0
3931	334908	0
3932	331436	0
3933	207901	0
3934	181894	0
3935	185740	0
3936	149582	0
3937	142871	0
3938	106743	0
3939	171788	0
3940	138841	0
3941	161873	0
3942	198228	0
3943	537486	0
3944	773412	0
3945	744494	0
3946	613345	0
3947	755370	0
3948	788379	0
3949	798607	0
3950	846902	0
3951	891082	0
3952	884936	0
3953	766429	0
3954	722415	0
3955	541772	0
3956	471433	0
3957	396646	0
3958	374226	0
3959	443885	0
3960	329473	0
3961	337845	0
3962	314776	0
3963	304902	0
3964	306749	0
3965	302365	0
3966	446534	0
3967	786807	0
3968	787392	0
3969	823484	0
3970	849687	0
3971	834836	0
3972	863182	0
3973	905696	0
3974	910931	0
3975	931924	0
3976	901641	0
3977	830306	0
3978	751057	0
3979	461559	0
3980	434056	0
3981	412192	0
3982	390113	0
3983	356733	0
3984	271019	0
3985	297586	0
3986	258262	0
3987	264561	0
3988	261962	0
3989	279138	0
3990	389507	0
3991	658923	0
3992	662566	0
3993	655582	0
3994	689686	0
3995	689611	0
3996	712774	0
3997	568931	0
3998	481179	0
3999	538964	0
4000	575653	0
4001	582393	0
4002	564759	0
4003	506167	0
4004	402734	0
4005	384474	0
4006	371296	0
4007	347538	0
4008	306605	0
4009	293171	0
4010	276431	0
4011	241347	0
4012	251664	0
4013	279464	0
4014	372234	0
4015	656772	0
4016	632510	0
4017	641199	0
4018	652333	0
4019	638919	0
4020	673892	0
4021	533197	0
4022	548670	0
4023	568965	0
4024	664282	0
4025	614356	0
4026	593652	0
4027	434213	0
4028	385534	0
4029	374433	0
4030	342104	0
4031	343608	0
4032	323712	0
4033	276504	0
4034	324533	0
4035	273670	0
4036	249108	0
4037	298231	0
4038	403812	0
4039	768403	0
4040	800573	0
4041	844655	0
4042	851266	0
4043	846339	0
4044	876042	0
4045	857991	0
4046	863907	0
4047	831457	0
4048	828398	0
4049	650993	0
4050	570718	0
4051	268816	0
4052	282857	0
4053	466875	0
4054	145499	0
4055	281846	0
4056	181069	0
4057	183244	0
4058	184056	0
4059	307621	0
4060	256554	0
4061	231030	0
4062	202638	0
4063	556385	0
4064	597884	0
4065	482342	0
4066	645691	0
4067	484047	0
4068	625113	0
4069	586495	0
4070	623284	0
4071	679529	0
4072	669201	0
4073	577686	0
4074	520036	0
4075	249436	0
4076	245574	0
4077	402793	0
4078	298248	0
4079	316387	0
4080	269968	0
4081	349100	0
4082	302880	0
4083	303215	0
4084	342344	0
4085	308708	0
4086	376600	0
4087	568148	0
4088	656006	0
4089	630527	0
4090	632431	0
4091	636109	0
4092	647140	0
4093	713039	0
4094	775604	0
4095	749388	0
4096	766422	0
4097	676867	0
4098	590923	0
4099	380768	0
4100	326879	0
4101	291146	0
4102	256614	0
4103	263209	0
4104	266100	0
4105	241468	0
4106	234562	0
4107	237041	0
4108	353020	0
4109	305856	0
4110	158306	0
4111	599382	0
4112	559588	0
4113	617022	0
4114	585796	0
4115	615142	0
4116	610693	0
4117	634967	0
4118	650496	0
4119	677603	0
4120	665338	0
4121	606065	0
4122	535997	0
4123	309730	0
4124	231344	0
4125	328767	0
4126	160953	0
4127	242111	0
4128	205716	0
4129	220175	0
4130	181675	0
4131	148520	0
4132	159325	0
4133	114215	0
4134	203672	0
4135	665364	0
4136	510752	0
4137	670159	0
4138	590591	0
4139	655015	0
4140	621034	0
4141	705863	0
4142	706254	0
4143	696155	0
4144	681540	0
4145	641148	0
4146	469213	0
4147	304461	0
4148	234184	0
4149	234250	0
4150	200727	0
4151	197572	0
4152	190005	0
4153	348062	0
4154	223267	0
4155	264061	0
4156	271848	0
4157	256349	0
4158	191719	0
4159	371467	0
4160	400993	0
4161	414796	0
4162	425365	0
4163	469474	0
4164	414031	0
4165	279586	0
4166	352437	0
4167	313149	0
4168	344205	0
4169	298746	0
4170	313172	0
4171	267577	0
4172	238020	0
4173	251062	0
4174	289248	0
4175	314216	0
4176	266407	0
4177	276960	0
4178	230509	0
4179	257325	0
4180	204406	0
4181	253033	0
4182	214423	0
4183	333232	0
4184	328473	0
4185	329568	0
4186	371419	0
4187	344508	0
4188	328851	0
4189	142050	0
4190	206379	0
4191	168630	0
4192	187927	0
4193	215460	0
4194	217634	0
4195	202649	0
4196	148596	0
4197	106510	0
4198	123054	0
4199	40432	0
4200	55051	0
4201	72371	0
4202	16784	0
4203	20424	0
4204	59717	0
4205	61619	0
4206	146360	0
4207	436382	0
4208	525814	0
4209	349132	0
4210	474241	0
4211	449178	0
4212	491298	0
4213	546638	0
4214	502325	0
4215	547367	0
4216	454573	0
4217	359978	0
4218	314237	0
4219	185030	0
4220	149526	0
4221	165535	0
4222	150120	0
4223	126246	0
4224	79099	0
4225	102409	0
4226	77583	0
4227	89309	0
4228	184001	0
4229	150196	0
4230	156903	0
4231	314237	0
4232	425640	0
4233	502730	0
4234	528253	0
4235	548818	0
4236	576092	0
4237	371584	0
4238	493809	0
4239	445442	0
4240	483260	0
4241	405176	0
4242	360224	0
4243	189285	0
4244	286731	0
4245	224325	0
4246	242023	0
4247	160597	0
4248	140624	0
4249	108527	0
4250	39952	0
4251	53654	0
4252	29590	0
4253	94513	0
4254	273143	0
4255	509193	0
4256	358951	0
4257	544869	0
4258	460873	0
4259	526477	0
4260	494999	0
4261	548963	0
4262	523251	0
4263	595316	0
4264	569706	0
4265	500217	0
4266	409610	0
4267	208135	0
4268	221540	0
4269	191472	0
4270	190304	0
4271	350173	0
4272	108870	0
4273	196376	0
4274	308585	0
4275	256611	0
4276	307924	0
4277	318169	0
4278	372594	0
4279	396501	0
4280	545717	0
4281	498768	0
4282	582392	0
4283	533418	0
4284	476483	0
4285	525500	0
4286	578638	0
4287	535872	0
4288	549354	0
4289	478631	0
4290	567364	0
4291	401441	0
4292	329913	0
4293	266468	0
4294	227141	0
4295	210433	0
4296	206679	0
4297	216621	0
4298	170365	0
4299	140678	0
4300	152618	0
4301	149971	0
4302	152083	0
4303	413425	0
4304	465608	0
4305	449490	0
4306	541015	0
4307	351875	0
4308	571970	0
4309	366433	0
4310	529424	0
4311	457331	0
4312	502390	0
4313	411600	0
4314	361980	0
4315	197641	0
4316	279888	0
4317	197354	0
4318	216512	0
4319	181612	0
4320	147115	0
4321	154419	0
4322	104878	0
4323	45972	0
4324	27743	0
4325	25439	0
4326	68100	0
4327	168707	0
4328	300959	0
4329	256201	0
4330	346247	0
4331	224771	0
4332	340310	0
4333	191517	0
4334	212102	0
4335	231068	0
4336	270874	0
4337	297640	0
4338	191851	0
4339	299442	0
4340	223909	0
4341	248772	0
4342	207414	0
4343	183894	0
4344	184777	0
4345	143836	0
4346	116023	0
4347	125624	0
4348	80323	0
4349	127622	0
4350	172917	0
4351	342788	0
4352	335357	0
4353	451487	0
4354	204085	0
4355	398590	0
4356	313265	0
4357	292069	0
4358	234932	0
4359	305252	0
4360	289313	0
4361	321604	0
4362	200120	0
4363	194912	0
4364	208629	0
4365	243905	0
4366	179820	0
4367	110465	0
4368	66283	0
4369	38588	0
4370	9264	0
4371	0	0
4372	1597	-111676
4373	0	-104704
4374	59401	0
4375	323369	0
4376	434168	0
4377	368443	0
4378	391324	0
4379	383978	0
4380	383626	0
4381	419401	0
4382	417326	0
4383	468847	0
4384	441458	0
4385	386478	0
4386	319541	0
4387	100787	0
4388	41456	0
4389	0	-42568
4390	0	-16682
4391	0	-66000
4392	0	-70994
4393	0	-80316
4394	0	-38695
4395	0	-76355
4396	0	-84760
4397	2937	-132975
4398	25821	0
4399	396823	0
4400	479645	0
4401	432743	0
4402	481008	0
4403	464642	0
4404	514541	0
4405	556318	0
4406	566193	0
4407	606058	0
4408	614034	0
4409	541746	0
4410	425685	0
4411	249136	0
4412	183030	0
4413	213286	0
4414	381089	0
4415	324789	0
4416	251456	0
4417	286348	0
4418	279409	0
4419	234443	0
4420	238839	0
4421	289115	0
4422	367546	0
4423	313797	0
4424	467074	0
4425	435516	0
4426	396045	0
4427	444012	0
4428	462667	0
4429	306544	0
4430	354976	0
4431	345102	0
4432	369694	0
4433	306315	0
4434	339887	0
4435	226694	0
4436	180527	0
4437	183204	0
4438	129667	0
4439	182286	0
4440	393922	0
4441	414119	0
4442	377463	0
4443	296086	0
4444	312231	0
4445	352707	0
4446	403783	0
4447	455653	0
4448	590541	0
4449	560957	0
4450	606729	0
4451	592609	0
4452	581590	0
4453	607660	0
4454	574668	0
4455	576590	0
4456	559697	0
4457	463250	0
4458	499012	0
4459	244143	0
4460	273024	0
4461	196474	0
4462	169588	0
4463	89695	0
4464	129520	0
4465	0	0
4466	0	0
4467	0	0
4468	0	-31670
4469	0	-40276
4470	59210	0
4471	367256	0
4472	487931	0
4473	515595	0
4474	551572	0
4475	539325	0
4476	422760	0
4477	517808	0
4478	526196	0
4479	536880	0
4480	545409	0
4481	434935	0
4482	335214	0
4483	261207	0
4484	171988	0
4485	145590	0
4486	118934	0
4487	117123	0
4488	88199	0
4489	134701	0
4490	209330	0
4491	145301	0
4492	202456	0
4493	230404	0
4494	300345	0
4495	249210	0
4496	347674	0
4497	421291	0
4498	462970	0
4499	503313	0
4500	512074	0
4501	414084	0
4502	447884	0
4503	459330	0
4504	460301	0
4505	492555	0
4506	449776	0
4507	407609	0
4508	350188	0
4509	349795	0
4510	297330	0
4511	292235	0
4512	342213	0
4513	242638	0
4514	182466	0
4515	174053	0
4516	203236	0
4517	180002	0
4518	229071	0
4519	357861	0
4520	328103	0
4521	355704	0
4522	363335	0
4523	399831	0
4524	396949	0
4525	241829	0
4526	324305	0
4527	317119	0
4528	321082	0
4529	310977	0
4530	247818	0
4531	207449	0
4532	304818	0
4533	225605	0
4534	209150	0
4535	224465	0
4536	222014	0
4537	222093	0
4538	212275	0
4539	187360	0
4540	231377	0
4541	180343	0
4542	232873	0
4543	570078	0
4544	548722	0
4545	494110	0
4546	575274	0
4547	576747	0
4548	574306	0
4549	627213	0
4550	629204	0
4551	649712	0
4552	630853	0
4553	572927	0
4554	517639	0
4555	243145	0
4556	200604	0
4557	308177	0
4558	223365	0
4559	212271	0
4560	206490	0
4561	220556	0
4562	174042	0
4563	170776	0
4564	186035	0
4565	137586	0
4566	327650	0
4567	752361	0
4568	582049	0
4569	712347	0
4570	684009	0
4571	719325	0
4572	700661	0
4573	743217	0
4574	751590	0
4575	790898	0
4576	781035	0
4577	719828	0
4578	616716	0
4579	422396	0
4580	356072	0
4581	334638	0
4582	256430	0
4583	274856	0
4584	254966	0
4585	511420	0
4586	442212	0
4587	425852	0
4588	399690	0
4589	406385	0
4590	446324	0
4591	626345	0
4592	789596	0
4593	768447	0
4594	819901	0
4595	780739	0
4596	827997	0
4597	818474	0
4598	827275	0
4599	834418	0
4600	813602	0
4601	632929	0
4602	431893	0
4603	270563	0
4604	223814	0
4605	202214	0
4606	186379	0
4607	178661	0
4608	183276	0
4609	165045	0
4610	237387	0
4611	188832	0
4612	210414	0
4613	208322	0
4614	231730	0
4615	611538	0
4616	522657	0
4617	624918	0
4618	581132	0
4619	613070	0
4620	604888	0
4621	645100	0
4622	662764	0
4623	717236	0
4624	643844	0
4625	570620	0
4626	470698	0
4627	247285	0
4628	251203	0
4629	403615	0
4630	317220	0
4631	341863	0
4632	297907	0
4633	220394	0
4634	203337	0
4635	216382	0
4636	252191	0
4637	198197	0
4638	336997	0
4639	797803	0
4640	561193	0
4641	701851	0
4642	687071	0
4643	715178	0
4644	733323	0
4645	711698	0
4646	769675	0
4647	762715	0
4648	727510	0
4649	617917	0
4650	543103	0
4651	278470	0
4652	263861	0
4653	213840	0
4654	199373	0
4655	191968	0
4656	426846	0
4657	126820	0
4658	364358	0
4659	398776	0
4660	155549	0
4661	259446	0
4662	227208	0
4663	521879	0
4664	496569	0
4665	537564	0
4666	531909	0
4667	583467	0
4668	590336	0
4669	423063	0
4670	483068	0
4671	457398	0
4672	539600	0
4673	508021	0
4674	533143	0
4675	491227	0
4676	443030	0
4677	400972	0
4678	381980	0
4679	367162	0
4680	368520	0
4681	346331	0
4682	332821	0
4683	317124	0
