time	clg	htg
hr 	btu	btu
2429	5296.13	-338540
2430	4157.3	-332164
2431	0	-335380.1299
2432	0	-200134.9502
2433	0	-139467.4666
2434	0	-109893.9676
2435	0	-127828.1687
2436	0	-112605.7433
2437	0	-106525.2014
2438	0	-105705.4191
2439	0	-128135.8644
2440	0	-153973.4678
2441	0	-234794.4817
2442	0	-292027.6313
2443	0	-266698.032
2444	41310.4	-333211
2445	26650.4	-322350
2446	12445.6	-306378
2447	4698.78	-329832
2448	4157.3	-338391
2449	4157.3	-343746
2450	2078.66	-315613
2451	7261.86	-355299
2452	2766.75	-328594
2453	4157.3	-328947
2454	4157.3	-323962
2455	0	-297917.0774
2456	0	-172111.2402
2457	0	-125352.1448
2458	0	-102745.4894
2459	0	-96891.86801
2460	0	-88566.24635
2461	22409.10372	-46169.26115
2462	22658.02281	-31579.57869
2463	42000.58492	-32995.3043
2464	6662.2557	-27934.42218
2465	0	-150258.467
2466	0	-241590.4013
2467	0	-225874.2262
2468	0	-247759.1596
2469	28530.8	-332034
2470	11190.6	-346927
2471	2837.34	-324765
2472	3390.37	-362023
2473	3244.18	-386030
2474	5796.24	-394737
2475	8143.2	-391068
2476	7880.23	-415784
2477	7653.83	-402075
2478	7459.91	-389847
2479	36805.1	-441529
2480	0	-332029.9613
2481	0	-201075.9052
2482	0	-98642.39257
2483	84586.56415	-40819.5703
2484	90655.30902	-12467.11117
2485	65816.7923	0
2486	71391.43832	0
2487	64029	0
2488	48138.69427	0
2489	51455.11148	0
2490	0	-3982.053682
2491	0	-111920.5489
2492	0	-136506.9016
2493	0	-132299.7627
2494	0	-153804.1845
2495	0	-164719.5817
2496	0	-186069.8107
2497	0	-246088.4954
2498	0	-255736.6918
2499	0	-183575.564
2500	0	-141859.174
2501	0	-214844.0566
2502	31722.4	-341689
2503	0	-349367.2525
2504	0	-130946.775
2505	185348.1896	-51076.47707
2506	166708.1949	-20688.00681
2507	46867.39174	-14431.86801
2508	38815.26811	-16457.97989
2509	0	0
2510	0	-35765.03837
2511	0	-173568.7054
2512	4238.05	-367619
2513	9786.78	-425460
2514	3096.71	-451986
2515	0	-471841
2516	4783.44	-438376
2517	2078.66	-433889
2518	0	-411688
2519	2450.52	-386944
2520	12100	-437437
2521	4157.3	-470911
2522	2078.66	-466378
2523	6235.95	-463925
2524	4157.3	-470081
2525	4157.3	-356181
2526	4157.3	-346869
2527	23061.3	-429233
2528	0	-262853.0794
2529	0	-193410.7227
2530	0	-139684.1893
2531	0	-101940.0233
2532	0	-56238.10819
2533	17435.22966	-19909.36393
2534	53867.31666	-7347.250895
2535	27046.91707	0
2536	6124.994117	-4777.391944
2537	0	-77293.04122
2538	0	-163333.6175
2539	0	-197471.8995
2540	0	-238394.8551
2541	21361.2	-310631
2542	4478.38	-318442
2543	2080.37	-328522
2544	0	-332487
2545	0	-333393
2546	3951.48	-373623
2547	3053.19	-370240
2548	3503.63	-434888
2549	4822.82	-340602
2550	2078.66	-331441
2551	0	-295065.2145
2552	0	-173640.2491
2553	0	-75841.34577
2554	17499.87106	-32298.33233
2555	55114.77658	-23329.05175
2556	79492.13755	-10314.38487
2557	134440.0924	-2082.676935
2558	162046.2647	0
2559	160768.12	0
2560	123201.0738	0
2561	97064.3007	0
2562	27799.53966	0
2563	0	-39575.14818
2564	0	-160987.6928
2565	19771.9	-283908
2566	2315.27	-285009
2567	2078.66	-287875
2568	0	-304450
2569	4058.35	-308499
2570	4157.24	-310232
2571	0	-319197
2572	5667.11	-324689
2573	2078.66	-305315
2574	11531	-302199
2575	0	-158268.7554
2576	88609.04401	-31145.85358
2577	136736.8939	-6164.066616
2578	173585.6693	0
2579	296184.9503	0
2580	323166.4747	0
2581	287837	0
2582	325975	0
2583	338485	0
2584	358419	0
2585	285149	0
2586	239732	0
2587	164066	0
2588	130039	0
2589	95661	0
2590	21354	0
2591	0	-46255.13117
2592	0	-81562.98138
2593	0	-202562.152
2594	38147.9	-286823
2595	2932.22	-280261
2596	0	-296127
2597	3019.51	-288660
2598	4157.24	-284939
2599	0	-176325.4591
2600	91562.14531	-29387.56459
2601	147020.5036	-346.1673807
2602	191722.9606	0
2603	204833.5802	0
2604	213392.277	0
2605	242221.8208	0
2606	227224.1751	0
2607	208257.2178	0
2608	153740.8105	0
2609	80161.20539	0
2610	0	0
2611	0	-101380.3676
2612	0	-160009.2287
2613	24794.9	-272168
2614	12170.7	-287782
2615	0	-295962
2616	3350.95	-289955
2617	4395.22	-310743
2618	4185.24	-310619
2619	4157.3	-314243
2620	4157.3	-327416
2621	4157.3	-312766
2622	4415.55	-297848
2623	0	-212798.2534
2624	0	-58885.8151
2625	22248.85187	-33774.81401
2626	38010.08813	-30342.01485
2627	81778.31193	-31858.58569
2628	121938.0338	-16357.44121
2629	137560.8763	-4509.786415
2630	154002.6077	-3767.343982
2631	149516.334	-952.9892854
2632	100107.1593	0
2633	47170.72414	-3742.947898
2634	0	-34992.22814
2635	0	-95968.74659
2636	0	-192582.5254
2637	33242.1	-298499
2638	3239.22	-298166
2639	0	-309592
2640	2763.65	-322486
2641	4476.64	-317256
2642	4191.63	-314764
2643	4157.3	-336521
2644	4157.3	-338082
2645	4157.3	-344564
2646	4157.3	-338313
2647	41504.2	-364554
2648	0	-296457.1778
2649	0	-240540.4127
2650	0	-215228.1517
2651	0	-179136.7645
2652	0	-159795.1843
2653	0	-132788.2233
2654	0	-106860.3343
2655	0	-86628.79098
2656	0	-106734.833
2657	45730.4	-274653
2658	6130.13	-321790
2659	0	-340184
2660	0	-337693
2661	0	-351044
2662	0	-345492
2663	3192.19	-348047
2664	4157.24	-349307
2665	4157.3	-336519
2666	4157.3	-339480
2667	4157.3	-340897
2668	4157.3	-345187
2669	4157.3	-345823
2670	4157.3	-327262
2671	14583.9	-368831
2672	23535.8	-376463
2673	25617.4	-355979
2674	0	-283308.3781
2675	0	-204439.9069
2676	0	-179831.3921
2677	0	-92106.07681
2678	0	-70212.28747
2679	0	-55747.36684
2680	0	-40433.61588
2681	0	-87990.79338
2682	0	-111753.6504
2683	27534.7	-277588
2684	2078.66	-331347
2685	0	-353715
2686	0	-349937
2687	0	-360257
2688	0	-352602
2689	2085.63	-371118
2690	2560.93	-359396
2691	4157.3	-350390
2692	4157.3	-365740
2693	4199.05	-342616
2694	4171.61	-320359
2695	45269.8	-353101
2696	0	-92276.83794
2697	82041.22871	-22013.72688
2698	131191.3191	0
2699	144108.5692	0
2700	176772.5396	0
2701	213969.5956	0
2702	233030.298	0
2703	239391.2403	0
2704	222414	0
2705	153237.8497	0
2706	50415.51324	0
2707	31638.48083	0
2708	0	0
2709	0	-48660.67419
2710	0	-38379.68887
2711	0	-84262.35049
2712	0	-109920.6241
2713	0	-110629.1736
2714	0	-129074.3759
2715	0	-132987.6602
2716	0	-129194.2266
2717	0	-168154.1895
2718	0	-111745.3504
2719	61635.34743	-19132.70379
2720	301730.4362	0
2721	348008.7008	0
2722	306071	0
2723	371849	0
2724	405642	0
2725	438915	0
2726	437552	0
2727	442131	0
2728	320160	0
2729	294485.058	0
2730	301690.6365	0
2731	207338.127	0
2732	172640.7772	0
2733	22747.1	-254148
2734	6613.88	-278886
2735	0	-302670
2736	2085.63	-305972
2737	3610.62	-312795
2738	4157.3	-302587
2739	9452.48	-299369
2740	0	-318227
2741	2085.63	-293154
2742	0	-293164
2743	0	-237649.5976
2744	0	-106185.2255
2745	0	-43557.70413
2746	1152.765115	-33271.31285
2747	0	-44349.42383
2748	0	-42491.62916
2749	13836.83859	-27945.58269
2750	7221.863588	-27126.90575
2751	0	-30056.94106
2752	0	-72775.50746
2753	0	-158701.9604
2754	0	-214591.1513
2755	0	-221172.5212
2756	0	-236687.8162
2757	31614.4	-311466
2758	8409.29	-331692
2759	2682.05	-319832
2760	4269.93	-321733
2761	4157.3	-331892
2762	6804.88	-321599
2763	4157.3	-318238
2764	6804.88	-321746
2765	6804.91	-306530
2766	4157.3	-303521
2767	0	-241467.3207
2768	2123.32798	-53508.51567
2769	154172.9619	-35893.55452
2770	185486.511	-20336.86271
2771	383194.2558	-4628.661787
2772	347697	0
2773	420055	0
2774	355640	0
2775	388572	0
2776	322049	0
2777	225118	0
2778	191716	0
2779	235304	0
2780	78180.61046	0
2781	16983	0
2782	20676.93764	0
2783	0	0
2784	0	-60142.93718
2785	0	-146682.7775
2786	0	-198177.2095
2787	0	-236333.3868
2788	38913.5	-294723
2789	40720.8	-279702
2790	28314.5	-277807
2791	0	-228352.4898
2792	0	-94746.62658
2793	4353.203332	-39781.35907
2794	24522.49709	-31774.70314
2795	14522.28552	-27774.88043
2796	11742.55876	-30056.92607
2797	26668.85142	-24988.81269
2798	26232.87741	-28115.59572
2799	9617.629547	-25011.09195
2800	0	-41472.85365
2801	0	-124663.4863
2802	0	-194543.3809
2803	0	-233357.7921
2804	0	-263191.1249
2805	34058.9	-370331
2806	12623.1	-372828
2807	6749.01	-361678
2808	5351.53	-382148
2809	4589.43	-392234
2810	4220.45	-393552
2811	7824.02	-413088
2812	8779.95	-435653
2813	8394.83	-446734
2814	8113.25	-454214
2815	33014	-463392
2816	36101.4	-440530
2817	31846.2	-428565
2818	29314.8	-416759
2819	27069.3	-416239
2820	25101.3	-413688
2821	13419.9	-338784
2822	9259.55	-341978
2823	8717.6	-342983
2824	14716.6	-471621
2825	15251.2	-507546
2826	13941.2	-497090
2827	6584.21	-470979
2828	4157.3	-493597
2829	4157.3	-477746
2830	4157.3	-474918
2831	4157.3	-478640
2832	4157.3	-468637
2833	4161.65	-427986
2834	4158.82	-437269
2835	9452.48	-493289
2836	6804.88	-499228
2837	2078.66	-511979
2838	2078.66	-522584
2839	9279.89	-569082
2840	13540.8	-527681
2841	11990.3	-511205
2842	11395.5	-505817
2843	13620.9	-484296
2844	10633.3	-486575
2845	5787.52	-344355
2846	12100	-370030
2847	9452.48	-347882
2848	4930.75	-458780
2849	8519.8	-440628
2850	8211.66	-459343
2851	2523.3	-415361
2852	2078.66	-418871
2853	0	-440677
2854	0	-466308
2855	3946.36	-489591
2856	4157.24	-457891
2857	4157.3	-466303
2858	4157.3	-459559
2859	4157.3	-502936
2860	4166.22	-456545
2861	4181.13	-404752
2862	4164.42	-405065
2863	21073.2	-495572
2864	0	-330440.5258
2865	0	-270701.415
2866	0	-244072.0303
2867	0	-255108.1594
2868	0	-250658.5508
2869	0	-226330.2499
2870	0	-218130.6349
2871	0	-230569.6325
2872	0	-262726.6507
2873	0	-331566.2911
2874	43858.1	-430497
2875	31962.4	-365408
2876	30694	-412358
2877	16853.2	-454471
2878	9045.31	-456170
2879	6967.93	-454589
2880	6365.34	-452453
2881	14089.4	-437331
2882	11300.6	-438000
2883	26140.6	-422297
2884	46005.8	-406758
2885	42846.1	-358204
2886	41232.1	-325056
2887	0	-327921.0959
2888	0	-177687.7093
2889	0	-108331.1623
2890	0	-57019.42569
2891	0	-53833.35071
2892	15929.42245	-31773.63848
2893	0	-27036.87021
2894	0	-42171.64413
2895	106.7036285	-23162.4195
2896	0	-37775.901
2897	0	-154833.9748
2898	0	-243104.8998
2899	46589.3	-296639
2900	33757.8	-313219
2901	11002	-338309
2902	4169.28	-343349
2903	4525.44	-356395
2904	4157.3	-363782
2905	7223.09	-386294
2906	8014.14	-401074
2907	7701.47	-416820
2908	7472.52	-410306
2909	7432.13	-368646
2910	5015.99	-317443
2911	0	-304868.3776
2912	0	-178427.6442
2913	0	-114651.4886
2914	0	-83262.2558
2915	0	-45983.54397
2916	18750.57868	-30004.65194
2917	37614.67055	-18880.28591
2918	62424.4206	-11803.33023
2919	64609.35064	-6908.933161
2920	30665.29495	-4280.0136
2921	0	-24245.44697
2922	0	-95786.0087
2923	0	-191206.5515
2924	47667.6	-309635
2925	21104.6	-338821
2926	8951.65	-297281
2927	5584.68	-302507
2928	4350.04	-313609
2929	4162.33	-315126
2930	4157.3	-335266
2931	4157.3	-340568
2932	4157.3	-324283
2933	4157.3	-327557
2934	4157.3	-300660
2935	0	-256891.2116
2936	0	-114426.6968
2937	17673.09216	-41824.95706
2938	89828.68593	-27874.5725
2939	96671.94299	-11814.79835
2940	126099.532	-5688.87284
2941	163123.2295	0
2942	195665.6516	0
2943	192573.6939	0
2944	153104.0973	0
2945	83858.97134	0
2946	52264.75518	0
2947	0	-105724.5881
2948	0	-193860.6736
2949	18322	-271046
2950	5616.66	-285283
2951	4872.16	-289076
2952	3189.91	-283200
2953	5124.98	-302778
2954	4666.91	-296233
2955	4290.41	-314165
2956	6815.24	-309172
2957	4157.3	-298219
2958	15648.3	-286823
2959	0	-122271.1118
2960	69000.69796	-16619.35818
2961	174743.387	-5156.315742
2962	234347.683	0
2963	305360.8743	0
2964	332182	0
2965	340587	0
2966	367698	0
2967	359053	0
2968	332744	0
2969	269803	0
2970	219556	0
2971	191498	0
2972	149220	0
2973	61565	0
2974	38684.172	0
2975	44391.23016	0
2976	0	-5435.434055
2977	0	0
2978	0	0
2979	0	0
2980	0	0
2981	0	-35774.78822
2982	0	-2270.502782
2983	31285.68998	-3092.421506
2984	114875.2209	0
2985	119836.2404	0
2986	113606.896	0
2987	123636	0
2988	118221	0
2989	162659	0
2990	167263.7095	0
2991	168554	0
2992	126408	0
2993	125120	0
2994	135701	0
2995	111891	0
2996	255461	0
2997	175672	0
2998	208812	0
2999	208672	0
3000	207100	0
3001	209231	0
3002	208580.1298	0
3003	0	0
3004	70293.84993	0
3005	68038.29905	0
3006	201437.1044	0
3007	320169.1653	-5124.531873
3008	239115	0
3009	88711	0
3010	212538.4957	0
3011	169943	0
3012	173410	0
3013	95827.33903	0
3014	124820	0
3015	92643	0
3016	123167	0
3017	123200	0
3018	157846	0
3019	89036	0
3020	44008	0
3021	0	0
3022	0	-68572.50695
3023	0	-84875.34685
3024	0	-145970.6159
3025	33431.1	-251315
3026	26890.5	-264803
3027	5044.49	-274818
3028	0	-290684
3029	5667.11	-274560
3030	8215.41	-268026
3031	0	-134994.4023
3032	70326.90071	-5006.417032
3033	171022.3196	0
3034	214094.3605	0
3035	213693.0942	0
3036	257750.9003	0
3037	312610.9835	0
3038	380042.9369	0
3039	356266	0
3040	304765.2459	0
3041	162400.476	0
3042	50604.67056	0
3043	0	-56976.10787
3044	0	-122401.5427
3045	0	-199218.6393
3046	15083.3	-270907
3047	4289.86	-284513
3048	0	-291253
3049	2085.63	-297366
3050	0	-292638
3051	0	-304000
3052	2801.54	-304290
3053	6804.85	-277573
3054	9452.45	-274188
3055	0	-187203.5869
3056	2154.973061	-27004.53153
3057	91671.58329	-16034.70455
3058	149961.4236	-10749.95322
3059	140514.7227	0
3060	156592.4832	0
3061	151664.2864	0
3062	164895.252	0
3063	157943.5857	0
3064	138399.6495	0
3065	63792.7924	0
3066	0	-5090.296239
3067	0	-108966.2077
3068	0	-149003.578
3069	42659.1	-262815
3070	28695.9	-266850
3071	28936.7	-266003
3072	29256.7	-273540
3073	5303.79	-286360
3074	5303.99	-284995
3075	5407.27	-287908
3076	2078.66	-294710
3077	2078.66	-284745
3078	36438.9	-275645
3079	0	-95170.34606
3080	90928.2318	-13464.05531
3081	204017.5	-6555.502565
3082	285746.3009	0
3083	266889.6675	0
3084	310376.7681	0
3085	326352.7956	0
3086	341149.5654	0
3087	339571.9903	0
3088	297624.6084	0
3089	156849.1298	0
3090	71574.95984	0
3091	0	-9702.754629
3092	0	-101673.7278
3093	0	-159921.8839
3094	39946.5	-252754
3095	14213.4	-263585
3096	4082.92	-269552
3097	6733.13	-280791
3098	5900.69	-269739
3099	18766.9	-271558
3100	31129.1	-279035
3101	16068.8	-271301
3102	30257.5	-268367
3103	0	-51959.93043
3104	164069.2583	-8289.201365
3105	273458.1354	0
3106	317050.4433	0
3107	342151.6968	0
3108	362770.5705	0
3109	418023.3646	0
3110	416113.4674	0
3111	407305.3363	0
3112	344712.0151	0
3113	266056.765	0
3114	151553.7933	0
3115	48591.86226	0
3116	0	-15836.60387
3117	0	-116601.1133
3118	0	-145079.3206
3119	0	-162361.0414
3120	0	-173110.7649
3121	0	-194725.9656
3122	0	-199058.7622
3123	0	-199742.3367
3124	0	-176411.073
3125	0	-192839.7024
3126	0	-139377.6788
3127	57039.44007	-3190.465316
3128	272226.445	0
3129	383570.5931	0
3130	443817.7844	0
3131	442647	0
3132	445589	0
3133	496384.0501	0
3134	489534	0
3135	430789.9133	0
3136	369193	0
3137	259601.7908	0
3138	141545.8183	0
3139	122743.2299	0
3140	43724.61314	0
3141	15892.04009	0
3142	0	-4038.571708
3143	0	-47298.02557
3144	0	-62456.1621
3145	0	-25185.86301
3146	0	-19037.74758
3147	0	-26776.99565
3148	9363.473005	0
3149	0	-20435.0062
3150	9460.795413	0
3151	49685.91135	-11237.81763
3152	13711.55778	-7140.787
3153	56535.75808	-9406.857683
3154	64718.70062	0
3155	66654.07004	0
3156	111154.4367	0
3157	79746.96587	0
3158	84054.41577	0
3159	24930.97311	0
3160	3351.366871	0
3161	24996.66561	0
3162	14880.06996	0
3163	0	-70202.489
3164	0	-151202.651
3165	0	-183891.1763
3166	37160.5	-252703
3167	27089.1	-261847
3168	4807.13	-275808
3169	5593.36	-281550
3170	0	-285493
3171	3510.96	-280911
3172	0	-282320
3173	10962.2	-281908
3174	34840.8	-280882
3175	0	-143147.1844
3176	0	-46477.31355
3177	58399.56855	-3222.059316
3178	89169.97835	0
3179	103378.0673	0
3180	128473.1756	0
3181	67241	0
3182	50089.24087	0
3183	70759	0
3184	66655	0
3185	36298	0
3186	14052.01438	0
3187	0	-13705.81171
3188	0	-83571.34065
3189	0	-133675.6785
3190	0	-139836.8146
3191	0	-137850.1523
3192	0	-137548.6876
3193	0	-100552.5214
3194	0	-104376.9505
3195	0	-100587.1584
3196	0	-134338.5841
3197	0	-130332.5599
3198	0	-108532.4748
3199	0	-45548.57183
3200	176656.3618	-7068.168069
3201	293079.4075	0
3202	317698.4941	0
3203	283439.248	0
3204	385966.3455	0
3205	313075.813	0
3206	369314.5109	0
3207	348441.6793	0
3208	355411.2785	0
3209	271487.335	0
3210	141574.6423	0
3211	84177.25445	0
3212	81082.60466	0
3213	5911.46357	0
3214	46521.07539	0
3215	0	0
3216	0	0
3217	0	-18741.07784
3218	0	-59819.40149
3219	0	-68921.9235
3220	0	-105396.434
3221	0	-120248.9552
3222	0	-97752.93651
3223	238114.2398	-19674.66372
3224	315870.1441	0
3225	410671.0509	0
3226	363106.8134	0
3227	536223.5537	0
3228	517582.1875	0
3229	475130	0
3230	422131.7235	0
3231	470261.4059	0
3232	405288.0323	0
3233	243811.6876	0
3234	131648.8627	0
3235	100792.2502	0
3236	145097.6783	0
3237	27293.74455	0
3238	0	-33361.553
3239	12109.47069	-2746.912717
3240	13337.66818	0
3241	41035.6458	0
3242	42884.4175	0
3243	66483.55579	0
3244	78023.02538	0
3245	66542.3329	0
3246	109423.9471	0
3247	365162.5661	0
3248	498735.3064	0
3249	561285	0
3250	449043	0
3251	511499	0
3252	501767	0
3253	545891	0
3254	541592	0
3255	533477	0
3256	469536	0
3257	404007	0
3258	294005	0
3259	382424	0
3260	240372	0
3261	209195	0
3262	112267.0218	0
3263	132027.7498	0
3264	46019.96162	0
3265	73211.56846	0
3266	68210.8494	0
3267	98235.51839	0
3268	102316.4468	0
3269	65936.35048	0
3270	15664.96101	0
3271	213795.709	0
3272	227676.7129	0
3273	262856.2821	0
3274	254760.1318	0
3275	209673.2	0
3276	158788.1907	0
3277	222351.8418	-5777.786274
3278	216230.1765	-1536.584978
3279	158229.1591	-6171.857801
3280	145125.1329	-9671.78356
3281	22900.71467	-5489.71098
3282	0	-73657.60017
3283	0	-137996.6656
3284	0	-154159.2005
3285	0	-197079.4281
3286	25416.7	-269667
3287	8091.24	-273477
3288	8372.55	-276492
3289	4091.58	-277212
3290	2454.51	-280807
3291	6050.41	-283564
3292	7676.82	-284226
3293	2189.05	-280721
3294	8482.33	-276737
3295	0	-126812.9531
3296	114405.9287	-20315.05571
3297	240680.5971	-6051.900733
3298	327951.0385	0
3299	328069.44	0
3300	327879.4006	0
3301	311399.1393	0
3302	317154.0667	0
3303	304997.3742	0
3304	254579.2636	0
3305	136329.0524	0
3306	43433.63269	0
3307	0	0
3308	0	-31114.56585
3309	0	-120246.4702
3310	0	-183514.2744
3311	0	-205415.9883
3312	41899.1	-277317
3313	29231.5	-283109
3314	30227.4	-282940
3315	16396.6	-285606
3316	4587.96	-291797
3317	5574.92	-301776
3318	5439.53	-301890
3319	0	-246426.0264
3320	0	-195820.6631
3321	0	-205222.705
3322	0	-171644.9014
3323	0	-128602.5247
3324	0	-149245.6081
3325	0	-143982.507
3326	0	-134623.7422
3327	0	-142273.4786
3328	0	-140791.7569
3329	0	-174440.3688
3330	0	-198346.9876
3331	0	-222097.0791
3332	38733.1	-283027
3333	4957.78	-295653
3334	0	-312893
3335	2085.63	-317704
3336	0	-317151
3337	0	-338725
3338	2085.63	-336161
3339	2225.58	-342705
3340	4157.3	-349432
3341	4157.3	-352348
3342	6804.88	-335000
3343	30915.4	-358531
3344	0	-279919.5952
3345	0	-192876.2359
3346	0	-161503.1327
3347	0	-145905.2795
3348	0	-159269.6144
3349	0	-136859.1092
3350	0	-72012.42853
3351	0	-65228.33218
3352	0	-135844.3833
3353	0	-116356.7645
3354	0	-158995.4109
3355	0	-183084.6513
3356	0	-212982.5151
3357	0	-233591.5492
3358	12395	-289507
3359	0	-308974
3360	4485.08	-311069
3361	8070.35	-321010
3362	18915.4	-317430
3363	2857.96	-316094
3364	0	-326214
3365	0	-311564
3366	12458	-302517
3367	0	-219710.9489
3368	0	-55056.10422
3369	43567.6983	-13773.65493
3370	144977.6081	-4316.62033
3371	142943.0119	0
3372	122001.4096	0
3373	162401.6024	0
3374	203565.3234	0
3375	148797.1956	0
3376	89663.92369	0
3377	7924.473788	0
3378	0	-39296.59942
3379	0	-89750.08557
3380	0	-143356.7153
3381	0	-175355.1214
3382	0	-184266.3699
3383	0	-200882.7273
3384	0	-223749.2819
3385	0	-227527.3888
3386	0	-217187.8006
3387	39089.3	-272436
3388	40498	-282724
3389	40789.7	-274202
3390	40680.2	-271370
3391	0	-167768.5742
3392	21837.16567	-24895.96998
3393	104801.3431	-7919.081205
3394	141406.219	0
3395	91788.72307	0
3396	110894.7847	-359.2395572
3397	116019.6139	0
3398	116606.4345	0
3399	146479.0116	0
3400	107506.5308	0
3401	25168.33247	0
3402	19026.79879	-7624.72487
3403	0	-45558.18516
3404	0	-129683.4418
3405	0	-200940.28
3406	0	-211228.9249
3407	0	-212985.1395
3408	26287.5	-273589
3409	0	-289641
3410	2085.63	-284542
3411	0	-301360
3412	6346.45	-306866
3413	6804.85	-291036
3414	10713	-285280
3415	0	-117234.8374
3416	162727.823	-15091.37484
3417	195462.3101	0
3418	240990.7762	0
3419	270630.4583	0
3420	257417.6608	0
3421	291179.0593	0
3422	322930.9721	0
3423	326892.2282	0
3424	290390.6418	0
3425	214769.5666	0
3426	180324.0397	0
3427	70048	0
3428	8059.165665	0
3429	0	-119099.7175
3430	0	-129290.8873
3431	35430.3	-241509
3432	0	-192177.8954
3433	38120	-249917
3434	26753.1	-260949
3435	5512.66	-276273
3436	2078.66	-271848
3437	3783.47	-273302
3438	0	-136143.0364
3439	81442.73551	-5523.396879
3440	282676.3426	0
3441	345783.6652	0
3442	421942.0539	0
3443	427077.6699	0
3444	424103.5911	0
3445	442526.9303	0
3446	453084.2041	0
3447	449275.9676	0
3448	333829.8973	0
3449	308824.4504	0
3450	137118.7668	0
3451	53046.36904	0
3452	11461.32886	0
3453	0	-99589.15097
3454	0	-197153.8265
3455	0	-206426.6935
3456	0	-203044.1112
3457	30366.1	-258779
3458	6409.12	-271553
3459	3500.04	-280219
3460	4618.88	-270128
3461	0	-276064
3462	0	-174032.3232
3463	132696.0319	-16968.08352
3464	323490.0495	-2075.085914
3465	385830.0758	0
3466	477269.4979	0
3467	505916.8292	0
3468	477656.524	0
3469	457307	0
3470	537718.3845	0
3471	550548.9805	0
3472	487193	0
3473	382043	0
3474	328413.7473	0
3475	133266	0
3476	137323.5016	0
3477	28204.7993	0
3478	0	-29677.79907
3479	0	-55613.34894
3480	0	-60299.20357
3481	0	-24008.53004
3482	0	-8522.101187
3483	0	-45566.69334
3484	0	-33607.16312
3485	0	-29925.42048
3486	0	-15677.71831
3487	142256.9424	-9662.173858
3488	219009.2406	0
3489	236020.1929	0
3490	300039.7377	0
3491	279824	0
3492	159534	0
3493	165817	0
3494	128022	0
3495	159039	0
3496	137111	0
3497	142385	0
3498	149220	0
3499	111430.5745	0
3500	58635.62438	0
3501	79884.60241	0
3502	66469.35013	0
3503	31732.30488	0
3504	74738.14227	0
3505	0	0
3506	0	-5976.581449
3507	0	-8895.752628
3508	0	-17233.86613
3509	0	-15251.64175
3510	14433.22641	0
3511	97817.0817	0
3512	105567.5001	0
3513	180255.9693	0
3514	155310.4871	0
3515	149346	0
3516	179447	0
3517	116657	0
3518	126742	0
3519	124676	0
3520	171888	0
3521	181153	0
3522	157935	0
3523	108574	0
3524	140900.3231	0
3525	76087	0
3526	54336.23851	0
3527	27738.211	0
3528	0	0
3529	8720.192162	0
3530	0	-54575.76978
3531	0	-98505.22895
3532	0	-164813.5473
3533	0	-146144.4347
3534	69893.1519	-9408.277788
3535	277990.2526	-4066.824147
3536	121627	0
3537	248165.2774	0
3538	233988	0
3539	249311	0
3540	239169	0
3541	205284	0
3542	181354	0
3543	225870	0
3544	213145	0
3545	215516	0
3546	209865	0
3547	134482	0
3548	136993.5333	0
3549	85401.48886	0
3550	0	0
3551	40793.54853	0
3552	37308.30461	0
3553	29290.39849	0
3554	0	0
3555	0	-51428.11716
3556	0	-68798.64703
3557	0	-96406.45357
3558	66659.76432	-6670.936003
3559	525662.2228	0
3560	416261	0
3561	594511.8259	0
3562	557561	0
3563	601705	0
3564	581793	0
3565	627697	0
3566	659958	0
3567	659235	0
3568	618588	0
3569	515725	0
3570	423093	0
3571	260004	0
3572	208194	0
3573	128968	0
3574	162981	0
3575	149646	0
3576	151256	0
3577	151246	0
3578	164371	0
3579	210146	0
3580	216079.5172	0
3581	214589.0255	0
3582	257526.1395	0
3583	606424	0
3584	579246	0
3585	711353	0
3586	694840	0
3587	736020	0
3588	725900	0
3589	786808	0
3590	771526	0
3591	774639	0
3592	724837	0
3593	602657	0
3594	535341	0
3595	360123	0
3596	323828	0
3597	252576	0
3598	149511	0
3599	146939	0
3600	126975	0
3601	133749	0
3602	263928	0
3603	277201	0
3604	88590	0
3605	242254.4662	0
3606	147942.0694	0
3607	456442.8677	0
3608	609878.705	0
3609	659743.8523	0
3610	671327.2201	0
3611	678635.3135	0
3612	696750.309	0
3613	735122.6154	0
3614	731058	0
3615	754887	0
3616	570110	0
3617	568028	0
3618	430921	0
3619	314860	0
3620	206672	0
3621	122037.9616	0
3622	33835.03932	0
3623	0	-13852.45112
3624	0	-73583.50467
3625	0	-127578.1185
3626	0	-162934.5157
3627	0	-198400.6337
3628	38575.4	-257069
3629	15298.8	-259185
3630	43658.3	-266085
3631	89417.71657	-7427.414424
3632	336871.622	-9212.232178
3633	376914.6753	0
3634	392778.121	0
3635	407869.1347	0
3636	435149.2	0
3637	481512.4603	0
3638	502184.3731	0
3639	526700.2733	0
3640	454956.98	0
3641	301125.8818	0
3642	130352.2012	0
3643	0	-38634.89524
3644	0	-121146.1501
3645	0	-193334.0206
3646	5808.7	-266881
3647	2078.66	-269613
3648	2078.66	-269516
3649	3019.45	-269497
3650	4157.3	-269494
3651	2078.66	-269497
3652	6235.95	-269505
3653	6804.88	-269497
3654	29151.4	-270534
3655	0	-91614.31011
3656	1090.44943	-2549.87841
3657	38619.54382	0
3658	64088.9291	0
3659	71246.51453	0
3660	104702.6896	0
3661	60750.29751	0
3662	64797.76111	0
