1=Loop running this hour, 0=Off	Net hourly loop load, including thermal losses and pump heat	Net hourly loop load, including thermal losses and pump heat	Outside dry-bulb temp (F)	Rain flag (1 - rainfall)
1	5196.16	0	63	0
1	5196.16	0	62	0
1	5236.62	0	61	0
1	5199.25	0	60	0
1	5196.16	0	60	0
1	5196.16	0	59	0
1	5196.16	0	59	0
1	5196.16	0	61	0
1	416657	-212112	65	0
1	438710	-209743	67	0
1	510301	-195287	68	0
1	293004	-163602	70	0
1	418300	-174610	75	0
1	387439	-167372	75	0
1	31224.1	0	78	0
1	5284.23	0	79	0
1	5245.77	0	78	0
1	5199.46	0	78	0
1	27034.7	0	79	0
1	6829.29	0	77	0
1	5196.37	0	74	0
1	5196.16	0	70	0
1	5196.16	0	65	0
1	5196.16	0	64	0
1	5196.16	0	62	0
1	5196.16	0	58	0
1	5196.16	0	58	0
1	5254.47	0	58	0
1	5200.61	0	57	0
1	5196.16	0	52	0
1	5258.21	0	52	0
1	5200.88	0	57	0
1	332488	-207443	61	0
1	538152	-232101	64	0
1	500196	-208868	68	0
1	536079	-193257	70	0
1	519568	-197257	71	0
1	516242	-197295	71	0
1	551715	-201329	72	0
1	574242	-197508	73	0
1	650590	-202268	73	0
1	647173	-199193	74	0
1	599583	-200093	74	0
1	141380	0	70	0
1	12391.4	0	66	0
1	5197.13	0	62	0
1	5211.49	0	57	0
1	5197.31	0	58	0
1	5222.02	0	56	0
1	5198.12	0	56	0
1	5196.16	0	55	0
1	5196.16	0	55	0
1	5196.16	0	54	0
1	5229.53	0	54	0
1	5198.7	0	53	0
1	5212.18	0	59	0
1	439214	-214730	64	0
1	646517	-226716	67	0
1	599461	-189877	72	0
1	681166	-194798	75	0
1	670638	-191744	77	0
1	732668	-196695	79	0
1	775080	-189162	81	0
1	798649	-183158	82	0
1	846602	-182224	83	0
1	875833	-178111	84	0
1	813357	-173043	83	0
1	220880	0	79	0
1	16748.5	0	76	0
1	5197.81	0	71	0
1	5196.16	0	70	0
1	5196.16	0	69	0
1	5196.16	0	67	0
1	5196.16	0	64	0
1	5196.16	0	64	0
1	5196.16	0	64	0
1	5196.16	0	63	0
1	5205.92	0	62	0
1	5196.89	0	63	0
1	5196.16	0	67	0
1	549531	-151245	72	0
1	620002	-160043	77	0
1	639143	-158896	79	0
1	607244	-156656	81	0
1	645758	-167132	82	0
1	675439	-169427	84	0
1	44064.5	0	84	0
1	38466.7	0	84	0
1	99327.7	0	82	0
1	107157	0	82	0
1	134144	0	79	0
1	136790	0	78	0
1	43191.2	0	75	0
1	7387.5	0	72	0
1	5196.45	0	71	0
1	5196.16	0	70	0
1	5196.16	0	68	0
1	5196.16	0	66	0
1	5219.49	0	67	0
1	5197.94	0	66	0
1	5196.16	0	64	0
1	5196.16	0	64	0
1	5196.16	0	65	0
1	5263.18	0	68	0
1	638221	-129657	70	0
1	744796	-158458	71	0
1	693369	-158319	73	0
1	776570	-159962	76	0
1	770673	-160322	77	0
1	769666	-161141	77	0
1	785089	-164011	77	0
1	759501	-164912	75	0
1	760270	-170318	74	0
1	753842	-175122	74	0
1	650181	-179092	72	0
1	93077.6	0	69	0
1	8986.29	0	68	0
1	5196.66	0	66	0
1	5196.16	0	63	0
1	5196.16	0	61	0
1	5196.16	0	58	0
1	5196.16	0	59	0
1	5196.16	0	55	0
1	5246.57	0	54	0
1	5199.98	0	54	0
1	5196.16	0	53	0
1	5242.5	0	53	0
1	5199.7	0	57	0
1	464958	0	59	0
1	630517	-216662	63	0
1	672053	-212237	66	0
1	745806	-220967	67	0
1	711583	-194929	69	0
1	611249	-178138	70	0
1	664449	-188708	70	0
1	710764	-189139	72	0
1	733591	-185740	73	0
1	745757	-185322	73	0
1	628698	-180589	71	0
1	91026.9	0	70	0
1	8899.36	0	67	0
1	5196.63	0	64	0
1	5196.16	0	62	0
1	5196.16	0	61	0
1	5196.16	0	60	0
1	5196.16	0	60	0
1	5196.16	0	61	0
1	5196.16	0	63	0
1	5196.16	0	62	0
1	5196.16	0	63	0
1	5210.16	0	64	0
1	5197.23	0	65	0
1	301693	-139407	71	0
1	465776	-163274	71	0
1	526414	-164695	76	0
1	614776	-158221	79	0
1	643565	-149587	82	0
1	670640	-142910	82	0
1	45616.1	0	85	0
1	5208.9	0	85	0
1	35359.4	0	85	0
1	7436.87	0	81	0
1	42738.9	0	82	0
1	44478.1	0	82	0
1	34211.8	0	80	0
1	7157.57	0	78	0
1	5196.42	0	77	0
1	5196.16	0	74	0
1	5196.16	0	73	0
1	5278.01	0	76	0
1	5202.4	0	75	0
1	5196.16	0	72	0
1	5196.16	0	70	0
1	5196.16	0	68	0
1	5196.16	0	66	0
1	5196.16	0	66	0
1	507162	-167805	69	0
1	508888	-192565	71	0
1	501976	-192561	73	0
1	545320	-194087	74	0
1	569964	-192305	76	0
1	573636	-185061	77	0
1	39168.2	0	77	0
1	35034.6	0	79	0
1	64191.6	0	79	0
1	71347.3	0	79	0
1	62039.7	0	77	0
1	9019.47	0	73	0
1	9529.75	0	71	0
1	7510.3	0	69	0
1	5347.04	0	66	0
1	5196.18	0	64	0
1	5196.16	0	64	0
1	5225.08	0	64	0
1	5198.36	0	64	0
1	5196.16	0	63	0
1	5196.16	0	63	0
1	5211.75	0	64	0
1	5197.34	0	63	0
1	5236.41	0	64	0
1	751697	-200600	66	0
1	708500	-188331	68	0
1	675405	-171484	71	0
1	761152	-176985	75	0
1	777947	-178481	78	0
1	782740	-176013	80	0
1	822920	-177442	83	0
1	843538	-174833	83	0
1	872820	-174328	83	0
1	880728	-173364	82	0
1	822094	-176003	82	0
1	336597	0	78	0
1	22838.2	0	74	0
1	5199.12	0	71	0
1	5196.16	0	69	0
1	5196.16	0	66	0
1	5196.16	0	65	0
1	5196.16	0	63	0
1	5196.16	0	63	0
1	5209.45	0	62	0
1	5197.18	0	60	0
1	5196.16	0	60	0
1	5196.16	0	59	0
1	5196.16	0	64	0
1	749057	-152041	69	0
1	874662	-157632	77	0
1	896164	-153269	80	0
1	946704	-152550	83	0
1	982211	-152840	85	0
1	974382	-151641	86	0
1	1.02E+06	-152275	88	0
1	1.03E+06	-152841	89	0
1	1.10E+06	-154028	90	0
1	1.12E+06	-151769	90	0
1	1.06E+06	-151090	90	0
1	428648	0	80	0
1	59240.7	0	83	0
1	36761.8	0	79	0
1	56873.7	0	77	0
1	8904.03	0	78	0
1	5203.02	0	74	0
1	5196.16	0	71	0
1	5196.16	0	68	0
1	5196.16	0	69	0
1	5196.16	0	68	0
1	5196.16	0	67	0
1	5196.16	0	67	0
1	5257.58	0	69	0
1	866450	0	74	0
1	992604	-129049	79	0
1	1.03E+06	-139701	82	0
1	1.09E+06	-138846	84	0
1	1.03E+06	-136810	86	0
1	1.09E+06	-138682	86	0
1	1.08E+06	-135813	87	0
1	1.11E+06	-137015	87	0
1	1.13E+06	-139184	86	0
1	1.11E+06	-140295	84	0
1	906315	-140850	80	0
1	330498	0	76	0
1	22389.4	0	74	0
1	5281.98	0	72	0
1	5202.47	0	70	0
1	5196.16	0	70	0
1	5196.16	0	70	0
1	5196.16	0	71	0
1	5196.16	0	71	0
1	5196.16	0	69	0
1	5196.16	0	68	0
1	5196.16	0	67	0
1	5196.16	0	68	0
1	5210.54	0	69	0
1	687992	0	68	0
1	711315	-149506	73	0
1	753002	-176879	74	0
1	764720	-174232	74	0
1	784837	-174557	76	0
1	800240	-172686	78	0
1	827578	-172008	77	0
1	868124	-169514	78	0
1	937259	-167383	81	0
1	878185	-159937	75	0
1	784659	-161917	76	0
1	216463	0	75	0
1	16566.5	0	73	0
1	5197.78	0	71	0
1	5196.16	0	69	0
1	5196.16	0	67	0
1	5196.16	0	66	0
1	5196.16	0	64	0
1	5196.16	0	62	0
1	5196.16	0	61	0
1	5196.16	0	61	0
1	5196.16	0	61	0
1	5196.16	0	60	0
1	5224.79	0	63	0
1	984412	-171140	67	0
1	822684	-157918	71	0
1	871187	-155485	76	0
1	927932	-154340	80	0
1	947463	-152334	81	0
1	979126	-150428	84	0
1	955428	-147746	85	0
1	1.04E+06	-152596	86	0
1	1.02E+06	-151225	85	0
1	972756	-148966	84	0
1	855940	-149901	82	0
1	297318	0	80	0
1	21487.3	0	78	0
1	5612.89	0	76	0
1	5357.51	0	72	0
1	5206.27	0	71	0
1	5196.16	0	70	0
1	5196.16	0	69	0
1	5196.16	0	71	0
1	5196.16	0	67	0
1	5196.16	0	68	0
1	5196.16	0	70	0
1	5196.16	0	70	0
1	5196.16	0	71	0
1	620550	-132310	75	0
1	659539	-140957	77	0
1	666037	-142243	78	0
1	679565	-141346	79	0
1	726033	-141115	81	0
1	732765	-138437	81	0
1	48109.2	0	82	0
1	5201.09	0	83	0
1	7348.96	0	81	0
1	10329.3	0	83	0
1	32370.1	0	83	0
1	88868.1	0	84	0
1	36641	0	82	0
1	9432.02	0	81	0
1	5372.98	0	80	0
1	5196.18	0	80	0
1	5196.16	0	79	0
1	5196.16	0	79	0
1	5196.16	0	77	0
1	5196.16	0	76	0
1	5196.16	0	75	0
1	5196.16	0	75	0
1	5196.16	0	75	0
1	5196.16	0	77	0
1	831254	-112598	80	0
1	776702	-129421	81	0
1	775700	-131755	83	0
1	732557	-133347	81	0
1	701257	-135491	80	0
1	709773	-138240	80	0
1	46714.3	0	86	0
1	86791.5	0	88	0
1	176977	0	89	0
1	205302	0	89	0
1	234793	0	89	0
1	177990	0	87	0
1	137484	0	83	0
1	37270.9	0	78	0
1	6962.77	0	73	0
1	5196.39	0	73	0
1	5196.16	0	73	0
1	5196.16	0	71	0
1	5196.16	0	70	0
1	5196.16	0	69	0
1	5196.16	0	71	0
1	5196.16	0	69	0
1	5196.16	0	68	0
1	5241.12	0	68	0
1	731115	-119922	70	0
1	854760	-143174	73	0
1	921942	-149099	74	0
1	968846	-151137	75	0
1	966057	-154125	76	0
1	1.01E+06	-155774	76	0
1	1.08E+06	-155088	80	0
1	1.16E+06	-153688	83	0
1	1.21E+06	-153734	84	0
1	1.16E+06	-158889	83	0
1	1.07E+06	-163686	83	0
1	399977	0	82	0
1	92331.9	0	77	0
1	74366.3	0	75	0
1	9839.84	0	72	0
1	5196.81	0	68	0
1	5196.16	0	69	0
1	5196.16	0	67	0
1	5196.16	0	64	0
1	5196.16	0	63	0
1	5196.16	0	62	0
1	5196.16	0	63	0
1	5196.16	0	63	0
1	5234.75	0	65	0
1	916290	-161958	68	0
1	880341	-162685	70	0
1	1.01E+06	-167999	73	0
1	1.09E+06	-170708	76	0
1	1.10E+06	-170180	77	0
1	1.10E+06	-167863	77	0
1	1.15E+06	-167560	78	0
1	1.17E+06	-162466	78	0
1	1.16E+06	-160686	78	0
1	1.09E+06	-161898	76	0
1	982636	-165296	78	0
1	268894	0	77	0
1	60887.3	0	73	0
1	107753	0	68	0
1	12145.5	0	66	0
1	5197.21	0	63	0
1	5196.16	0	62	0
1	5226.2	0	62	0
1	5198.44	0	62	0
1	5196.16	0	61	0
1	5221.85	0	61	0
1	5198.1	0	62	0
1	5235.36	0	62	0
1	5199.15	0	64	0
1	791604	0	68	0
1	983831	-162722	69	0
1	848139	-159708	70	0
1	988177	-170716	72	0
1	944412	-167614	73	0
1	1.09E+06	-168325	79	0
1	1.15E+06	-160632	81	0
1	1.19E+06	-153846	81	0
1	1.21E+06	-151050	80	0
1	1.12E+06	-150125	79	0
1	1.08E+06	-149575	81	0
1	270115	0	80	0
1	140574	0	79	0
1	129030	0	76	0
1	13160.9	0	74	0
1	5197.39	0	72	0
1	5196.16	0	72	0
1	5196.16	0	72	0
1	5196.16	0	69	0
1	5196.16	0	68	0
1	5196.16	0	66	0
1	5196.16	0	64	0
1	5196.16	0	66	0
1	5233.25	0	68	0
1	940125	-127156	72	0
1	1.11E+06	-137605	76	0
1	1.13E+06	-142359	79	0
1	1.17E+06	-150102	83	0
1	1.18E+06	-161951	84	0
1	1.18E+06	-171116	85	0
1	1.18E+06	-172472	84	0
1	1.28E+06	-178493	86	0
1	1.28E+06	-171179	86	0
1	1.24E+06	-172060	85	0
1	1.15E+06	-173567	84	0
1	372580	0	82	0
1	192328	0	78	0
1	126921	0	76	0
1	13052	0	76	0
1	40534.1	0	73	0
1	7845.79	0	74	0
1	5199.83	0	73	0
1	5196.16	0	64	0
1	5196.16	0	64	0
1	5245.85	0	65	0
1	5199.93	0	66	0
1	5196.16	0	66	0
1	5230.69	0	67	0
1	878372	-159658	68	0
1	1.01E+06	-166734	71	0
1	1.09E+06	-157744	75	0
1	1.25E+06	-150892	80	0
1	1.24E+06	-142768	83	0
1	1.29E+06	-142574	84	0
1	1.34E+06	-140636	85	0
1	1.36E+06	-136850	86	0
1	1.36E+06	-135625	85	0
1	1.18E+06	-137942	77	0
1	1.01E+06	-143723	75	0
1	115452	0	73	0
1	129699	0	71	0
1	111070	0	70	0
1	12026	0	69	0
1	5197.21	0	68	0
1	5196.16	0	68	0
1	5196.16	0	68	0
1	5196.16	0	68	0
1	5196.16	0	68	0
1	5196.16	0	67	0
1	5196.16	0	66	0
1	5196.16	0	67	0
1	5196.16	0	68	0
1	671187	-139366	69	0
1	546491	-149587	73	0
1	671024	-151344	74	0
1	560903	-152028	75	0
1	671561	-154595	77	0
1	595855	-156506	78	0
1	88628.8	0	78	0
1	52169.4	0	81	0
1	49989.6	0	80	0
1	117965	0	82	0
1	144141	0	82	0
1	87423.6	0	81	0
1	33492.9	0	73	0
1	6918.84	0	70	0
1	5196.37	0	66	0
1	5196.16	0	64	0
1	5196.16	0	66	0
1	5196.16	0	64	0
1	5196.16	0	64	0
1	5196.16	0	63	0
1	5196.16	0	62	0
1	5196.16	0	61	0
1	5196.16	0	61	0
1	5196.16	0	62	0
1	463132	-202192	64	0
1	503351	-211267	67	0
1	472819	-194670	68	0
1	406933	-174772	71	0
1	437850	-179367	71	0
1	418934	-179780	72	0
1	31505.6	0	75	0
1	5232.54	0	76	0
1	5198.57	0	77	0
1	5196.16	0	73	0
1	29698.7	0	72	0
1	7024.72	0	71	0
1	5196.39	0	70	0
1	5196.16	0	66	0
1	5196.16	0	64	0
1	5196.16	0	63	0
1	5208.15	0	63	0
1	5215.06	0	62	0
1	5197.52	0	64	0
1	5196.16	0	62	0
1	5196.16	0	59	0
1	5196.16	0	57	0
1	5196.16	0	56	0
1	5196.16	0	60	0
1	565771	-214727	63	0
1	758101	-198543	68	0
1	866823	-182689	69	0
1	794746	-164472	72	0
1	866603	-175912	74	0
1	859934	-179012	75	0
1	931632	-187292	76	0
1	965293	-185975	77	0
1	1.01E+06	-189517	78	0
1	938922	-184106	77	0
1	856515	-188808	77	0
1	209773	0	76	0
1	56202.7	0	73	0
1	40156.8	0	68	0
1	7563.88	0	64	0
1	5196.5	0	63	0
1	5196.16	0	61	0
1	5196.16	0	60	0
1	5196.16	0	60	0
1	5196.16	0	58	0
1	5196.16	0	59	0
1	5196.16	0	59	0
1	5237.83	0	58	0
1	5242.55	0	60	0
1	858226	-205377	66	0
1	789939	-170359	71	0
1	951401	-180840	74	0
1	1.04E+06	-178947	77	0
1	1.04E+06	-172976	79	0
1	1.04E+06	-171002	80	0
1	1.09E+06	-173152	80	0
1	1.11E+06	-170961	80	0
1	1.16E+06	-171028	81	0
1	1.18E+06	-170785	81	0
1	1.06E+06	-168174	81	0
1	359712	0	80	0
1	153654	0	77	0
1	110060	0	72	0
1	11920.4	0	70	0
1	5197.18	0	68	0
1	5196.16	0	71	0
1	5196.16	0	71	0
1	5196.16	0	70	0
1	5196.16	0	71	0
1	5196.16	0	71	0
1	5196.16	0	69	0
1	5196.16	0	69	0
1	5196.16	0	67	0
1	853803	0	68	0
1	1.15E+06	-156595	69	0
1	920137	-147928	70	0
1	1.02E+06	-155647	72	0
1	1.03E+06	-159545	74	0
1	1.05E+06	-158190	75	0
1	1.09E+06	-157517	74	0
1	1.09E+06	-155714	74	0
1	1.03E+06	-154940	72	0
1	994092	-154922	73	0
1	903956	-152868	74	0
1	55189.8	0	68	0
1	5532.62	0	64	0
1	5196.21	0	63	0
1	5196.16	0	62	0
1	5196.16	0	62	0
1	5196.16	0	61	0
1	5196.16	0	60	0
1	5196.16	0	63	0
1	5196.16	0	60	0
1	5196.16	0	58	0
1	5196.16	0	57	0
1	5213.06	0	57	0
1	5197.47	0	57	0
1	266632	-24852.5	57	0
1	410790	-187677	58	0
1	500243	-228572	58	0
1	605576	-230887	59	0
1	663449	-228593	61	0
1	737856	-224001	62	0
1	816608	-220427	64	0
1	833376	-220426	64	0
1	669258	-214558	64	0
1	646298	-217764	65	0
1	657355	-214019	66	0
1	43394.2	0	66	0
1	5208.76	0	64	0
1	34953.7	0	59	0
1	7401.83	0	57	0
1	5196.47	0	56	0
1	5196.16	0	55	0
1	5196.16	0	55	0
1	5196.16	0	54	0
1	5196.16	0	53	0
1	5196.16	0	53	0
1	5196.16	0	54	0
1	5196.16	0	51	0
1	5232.44	0	54	0
1	353264	-237926	58	0
1	667646	-236837	64	0
1	778574	-205223	68	0
1	796603	-181683	69	0
1	722048	-172017	70	0
1	800837	-184513	72	0
1	835353	-187387	73	0
1	903549	-189208	74	0
1	924906	-186340	75	0
1	893529	-183182	75	0
1	808023	-182120	75	0
1	171994	0	74	0
1	50332.6	0	70	0
1	42005.4	0	66	0
1	36964.9	0	63	0
1	7365.43	0	60	0
1	5196.47	0	58	0
1	5196.16	0	59	0
1	5211.4	0	57	0
1	5197.31	0	56	0
1	5196.16	0	56	0
1	5213.27	0	55	0
1	5197.47	0	53	0
1	5196.16	0	57	0
1	552122	-228237	62	0
1	614758	-192121	69	0
1	390614	-160890	73	0
1	571997	-171642	77	0
1	536941	-167564	79	0
1	592372	-169263	80	0
1	86890.2	0	82	0
1	55671.4	0	82	0
1	57754.2	0	83	0
1	95278.9	0	82	0
1	94110.9	0	81	0
1	79495.4	0	81	0
1	34000.4	0	76	0
1	6978.96	0	68	0
1	5196.39	0	65	0
1	5196.16	0	66	0
1	5196.16	0	65	0
1	5196.16	0	66	0
1	5196.16	0	65	0
1	5196.16	0	64	0
1	5196.16	0	61	0
1	5196.16	0	60	0
1	5196.16	0	59	0
1	5196.16	0	61	0
1	519810	-214048	62	0
1	555827	-183891	69	0
1	406183	-159413	72	0
1	526849	-171572	75	0
1	477737	-172297	78	0
1	515019	-182165	78	0
1	39603.1	0	79	0
1	11407.6	0	80	0
1	62614.8	0	81	0
1	47857.9	0	81	0
1	133113	0	81	0
1	113672	0	80	0
1	39651.5	0	75	0
1	7238.76	0	68	0
1	5196.42	0	66	0
1	5196.16	0	65	0
1	5196.16	0	63	0
1	5196.16	0	62	0
1	5212.8	0	60	0
1	5197.44	0	59	0
1	5196.16	0	59	0
1	5196.16	0	59	0
1	5196.16	0	60	0
1	5196.16	0	61	0
1	652050	-194040	66	0
1	818525	-220149	65	0
1	951371	-225800	65	0
1	1.02E+06	-207324	66	0
1	1.01E+06	-169147	69	0
1	849099	-146647	73	0
1	969640	-157254	75	0
1	987473	-159126	76	0
1	1.01E+06	-161118	77	0
1	955830	-161351	75	0
1	851833	-161753	75	0
1	139382	0	72	0
1	46449.9	0	70	0
1	40952.8	0	67	0
1	7649.1	0	66	0
1	5196.5	0	67	0
1	5196.16	0	67	0
1	5196.16	0	68	0
1	5196.16	0	67	0
1	5196.16	0	65	0
1	5196.16	0	63	0
1	5196.16	0	63	0
1	5196.16	0	63	0
1	5228.73	0	64	0
1	887291	-170148	67	0
1	814703	-157398	71	0
1	979797	-159338	74	0
1	1.01E+06	-156908	76	0
1	989392	-154634	76	0
1	1.01E+06	-156337	76	0
1	1.09E+06	-157876	80	0
1	1.11E+06	-154415	81	0
1	1.19E+06	-153824	83	0
1	1.19E+06	-151558	84	0
1	1.07E+06	-151018	84	0
1	264177	0	81	0
1	136554	0	78	0
1	130235	0	77	0
1	13250.6	0	75	0
1	30968.6	0	75	0
1	7112.97	0	74	0
1	5196.42	0	74	0
1	5243.4	0	73	0
1	5199.77	0	73	0
1	5196.16	0	72	0
1	5196.16	0	72	0
1	5196.16	0	72	0
1	5269.98	0	73	0
1	977511	-128700	72	0
1	1.04E+06	-141170	73	0
1	1.11E+06	-143775	77	0
1	1.23E+06	-145606	82	0
1	1.28E+06	-142956	85	0
1	1.33E+06	-138758	87	0
1	1.35E+06	-134354	86	0
1	1.42E+06	-134742	86	0
1	1.50E+06	-134877	87	0
1	1.50E+06	-135326	86	0
1	1.36E+06	-135246	86	0
1	581525	0	85	0
1	265162	0	82	0
1	206127	0	81	0
1	87472.1	0	82	0
1	84314.2	0	85	0
1	54071.9	0	82	0
1	9863.71	0	81	0
1	34954.3	0	80	0
1	7768.44	0	79	0
1	5398.23	0	77	0
1	5295.75	0	77	0
1	5205.84	0	76	0
1	30088	0	78	0
1	1.42E+06	0	80	0
1	1.42E+06	-114565	81	0
1	1.39E+06	-132621	83	0
1	1.41E+06	-136238	83	0
1	1.44E+06	-141655	86	0
1	1.43E+06	-142149	86	0
1	1.41E+06	-140760	87	0
1	1.48E+06	-143254	89	0
1	1.59E+06	-144625	91	0
1	1.60E+06	-143352	91	0
1	1.43E+06	-142810	90	0
1	643839	0	89	0
1	331150	0	84	0
1	275779	0	79	0
1	79441.8	0	76	0
1	64728.5	0	75	0
1	9984.21	0	73	0
1	8324.49	0	72	0
1	5566.02	0	70	0
1	5266.72	0	70	0
1	5254.31	0	70	0
1	5244.57	0	67	0
1	5219.66	0	67	0
1	7917.29	0	70	0
1	1.32E+06	0	75	0
1	1.36E+06	-123692	80	0
1	1.37E+06	-140172	84	0
1	1.42E+06	-143124	86	0
1	1.46E+06	-145475	89	0
1	1.44E+06	-142472	90	0
1	1.47E+06	-144089	90	0
1	1.47E+06	-144567	89	0
1	1.46E+06	-144573	87	0
1	1.36E+06	-144228	84	0
1	1.27E+06	-148408	84	0
1	464837	0	81	0
1	214545	0	80	0
1	159076	0	77	0
1	42353.5	0	75	0
1	7724.54	0	73	0
1	8103.37	0	71	0
1	5414.03	0	70	0
1	5196.18	0	70	0
1	5196.16	0	68	0
1	5196.16	0	66	0
1	5196.16	0	66	0
1	5196.16	0	64	0
1	5196.16	0	66	0
1	685038	-173565	68	0
1	499936	-178861	70	0
1	582901	-187401	73	0
1	654617	-183012	75	0
1	568694	-183925	74	0
1	594662	-184397	75	0
1	51124.2	0	75	0
1	18095.3	0	73	0
1	11870	0	72	0
1	11327.5	0	73	0
1	34931.2	0	71	0
1	31694.2	0	67	0
1	7011.57	0	65	0
1	5196.39	0	62	0
1	5196.16	0	61	0
1	5196.16	0	59	0
1	5196.16	0	58	0
1	5196.16	0	57	0
1	5196.16	0	55	0
1	5215.28	0	52	0
1	5197.63	0	50	0
1	5196.16	0	49	0
1	5196.16	0	47	0
1	5196.16	0	51	0
1	150855	-213993	57	0
1	328449	-230772	62	0
1	372212	-215029	65	0
1	377134	-217561	66	0
1	356179	-195561	70	0
1	389111	-197597	71	0
1	29922.7	0	73	0
1	5198.78	0	74	0
1	5228.98	0	76	0
1	29412.5	0	76	0
1	37087.7	0	75	0
1	38287.3	0	73	0
1	7487.66	0	69	0
1	5196.45	0	66	0
1	5196.16	0	63	0
1	5196.16	0	61	0
1	5214.43	0	59	0
1	5218.94	0	59	0
1	5197.81	0	59	0
1	5196.16	0	58	0
1	5196.16	0	57	0
1	5196.16	0	56	0
1	5196.16	0	57	0
1	5196.16	0	60	0
1	428192	-201496	65	0
1	527225	-203658	70	0
1	719450	-195855	73	0
1	841909	-186852	77	0
1	855741	-179172	78	0
1	917634	-176522	79	0
1	980628	-173068	81	0
1	1.03E+06	-169163	81	0
1	1.14E+06	-168753	83	0
1	1.13E+06	-168164	83	0
1	986212	-167522	82	0
1	167826	0	77	0
1	49272	0	77	0
1	42876.7	0	74	0
1	7780.72	0	72	0
1	5196.52	0	70	0
1	5196.16	0	68	0
1	5196.16	0	69	0
1	5196.16	0	70	0
1	5196.16	0	69	0
1	5196.16	0	69	0
1	5196.16	0	66	0
1	5196.16	0	66	0
1	5196.16	0	67	0
1	717119	-137680	70	0
1	918568	-152424	73	0
1	983371	-158636	76	0
1	1.05E+06	-165580	78	0
1	1.06E+06	-172374	80	0
1	1.07E+06	-175693	79	0
1	1.11E+06	-178687	81	0
1	1.16E+06	-181131	82	0
1	1.15E+06	-182336	82	0
1	1.12E+06	-185346	80	0
1	1.01E+06	-186514	80	0
1	251404	0	77	0
1	126360	0	74	0
1	114611	0	70	0
1	12301	0	66	0
1	5197.23	0	65	0
1	5220.56	0	65	0
1	5198.02	0	65	0
1	5196.16	0	64	0
1	5196.16	0	63	0
1	5219.96	0	63	0
1	5197.99	0	63	0
1	5196.16	0	64	0
1	5196.16	0	65	0
1	943033	0	67	0
1	1.03E+06	-197182	66	0
1	1.08E+06	-224475	65	0
1	1.03E+06	-225715	64	0
1	997744	-222421	64	0
1	956652	-220565	65	0
1	918115	-211555	65	0
1	1.06E+06	-221948	64	0
1	985814	-222164	64	0
1	882541	-222644	64	0
1	813632	-221776	64	0
1	53332.3	0	65	0
1	5437.77	0	65	0
1	35247	0	65	0
1	7423.01	0	65	0
1	5196.47	0	65	0
1	5196.16	0	66	0
1	5196.16	0	66	0
1	5196.16	0	66	0
1	5196.16	0	66	0
1	5218.2	0	66	0
1	5197.84	0	66	0
1	5196.16	0	66	0
1	5196.16	0	66	0
1	692621	0	66	0
1	888009	-192723	65	0
1	959216	-213813	65	0
1	947557	-201016	66	0
1	935394	-178469	68	0
1	969519	-183242	67	0
1	1.01E+06	-168884	69	0
1	1.02E+06	-181571	67	0
1	804879	-158907	71	0
1	824380	-165479	72	0
1	786870	-166639	74	0
1	82409.4	0	71	0
1	115594	0	68	0
1	119548	0	64	0
1	94892.3	0	63	0
1	11025.1	0	64	0
1	5197.02	0	64	0
1	5196.16	0	63	0
1	5196.16	0	63	0
1	5196.16	0	62	0
1	5196.16	0	62	0
1	5196.16	0	62	0
1	5196.16	0	63	0
1	5250.05	0	65	0
1	836693	-160295	68	0
1	1.09E+06	-177063	69	0
1	1.02E+06	-159945	69	0
1	905171	-148352	71	0
1	963068	-159476	74	0
1	978453	-161899	75	0
1	996541	-163526	74	0
1	1.03E+06	-167461	75	0
1	1.04E+06	-171836	76	0
1	1.03E+06	-171300	76	0
1	891157	-168298	74	0
1	213205	0	73	0
1	114927	0	69	0
1	110980	0	67	0
1	12105.9	0	65	0
1	5219.3	0	64	0
1	5197.84	0	61	0
1	5196.16	0	61	0
1	5196.16	0	61	0
1	5196.16	0	60	0
1	5196.16	0	60	0
1	5196.16	0	61	0
1	5196.16	0	58	0
1	5196.16	0	60	0
1	819966	-178620	67	0
1	484999	-165164	71	0
1	693723	-170071	75	0
1	626114	-164010	77	0
1	689489	-163466	79	0
1	579629	-163199	79	0
1	158296	0	81	0
1	41719.5	0	81	0
1	53424.4	0	78	0
1	79600.5	0	80	0
1	138920	0	78	0
1	103973	0	76	0
1	36903	0	71	0
1	7085.45	0	68	0
1	5196.39	0	64	0
1	5212.27	0	63	0
1	5197.36	0	62	0
1	5196.16	0	61	0
1	5196.16	0	59	0
1	5196.16	0	58	0
1	5196.16	0	58	0
1	5196.16	0	58	0
1	5196.16	0	58	0
1	5196.16	0	60	0
1	650730	-157835	67	0
1	457813	-156834	71	0
1	505425	-161958	74	0
1	563619	-163244	78	0
1	588843	-163052	80	0
1	609862	-163940	81	0
1	80840.1	0	82	0
1	41057	0	83	0
1	80167	0	82	0
1	50436.4	0	80	0
1	40163.5	0	77	0
1	35295.8	0	75	0
1	7259.57	0	72	0
1	5196.42	0	69	0
1	5196.16	0	68	0
1	5196.16	0	67	0
1	5196.16	0	65	0
1	5196.16	0	64	0
1	5223.27	0	64	0
1	5198.23	0	64	0
1	5196.16	0	63	0
1	5196.16	0	62	0
1	5196.16	0	63	0
1	5231.87	0	65	0
